"Label (Grouping)","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Percent","","92,755","47.6%","52.4%","(X)","4.1%","5.7%","7.2%","6.7%","4.2%","7.9%","10.3%","17.3%","7.9%","6.5%","11.1%","7.7%","3.4%","(X)","21.8%","81.7%","78.2%","75.5%","25.7%","22.2%","72,551","47.3%","52.7%","(X)","20,564","46.4%","53.6%","(X)","","92,755","93.7%","6.3%","93.7%","62.7%","2.2%","0.3%","0.0%","0.0%","0.0%","0.0%","23.4%","1.4%","6.6%","2.2%","5.6%","5.1%","0.2%","2.2%","0.4%","0.1%","0.0%","0.0%","0.2%","4.8%","6.3%","0.5%","0.9%","3.2%","0.0%","","92,755","68.1%","2.9%","1.3%","27.6%","0.8%","5.8%","","92,755","17.4%","12.4%","0.7%","0.4%","3.9%","82.6%","52.3%","2.2%","0.1%","23.2%","0.4%","0.2%","4.3%","0.2%","4.1%","(X)","","66,251","47.7%","52.3%"
"Pasadena CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","275,223","134,326","140,897","95.3","15,411","14,905","15,130","15,612","15,960","40,057","38,670","39,524","19,380","16,674","24,466","13,345","6,089","40.4","55,345","226,401","219,878","211,311","53,246","43,900","219,878","104,489","115,389","90.6","43,900","18,757","25,143","74.6","","275,223","262,875","12,348","262,875","150,093","25,933","748","36","0","32","0","54,494","4,223","22,200","5,891","4,725","11,051","1,752","4,652","379","130","34","58","157","31,228","12,348","1,991","1,104","5,080","224","","275,223","160,680","29,574","2,544","61,493","931","33,608","","275,223","75,829","56,417","876","1,003","17,533","199,394","109,995","24,814","242","53,913","318","1,085","9,027","238","8,789","111,174","","188,761","89,306","99,455"
"    Percent","","275,223","48.8%","51.2%","(X)","5.6%","5.4%","5.5%","5.7%","5.8%","14.6%","14.1%","14.4%","7.0%","6.1%","8.9%","4.8%","2.2%","(X)","20.1%","82.3%","79.9%","76.8%","19.3%","16.0%","219,878","47.5%","52.5%","(X)","43,900","42.7%","57.3%","(X)","","275,223","95.5%","4.5%","95.5%","54.5%","9.4%","0.3%","0.0%","0.0%","0.0%","0.0%","19.8%","1.5%","8.1%","2.1%","1.7%","4.0%","0.6%","1.7%","0.1%","0.0%","0.0%","0.0%","0.1%","11.3%","4.5%","0.7%","0.4%","1.8%","0.1%","","275,223","58.4%","10.7%","0.9%","22.3%","0.3%","12.2%","","275,223","27.6%","20.5%","0.3%","0.4%","6.4%","72.4%","40.0%","9.0%","0.1%","19.6%","0.1%","0.4%","3.3%","0.1%","3.2%","(X)","","188,761","47.3%","52.7%"
"San Fernando Valley CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,856,209","914,068","942,141","97.0","109,229","107,790","107,378","112,102","130,330","293,865","262,335","260,073","122,772","106,135","135,323","73,882","34,995","37.5","393,054","1,511,003","1,463,155","1,394,238","305,085","244,200","1,463,155","714,495","748,660","95.4","244,200","104,286","139,914","74.5","","1,856,209","1,790,675","65,534","1,790,675","1,183,905","70,186","7,889","616","95","352","90","205,150","23,791","22,612","81,084","10,203","31,569","12,323","23,568","2,303","790","336","324","853","321,242","65,534","10,507","6,674","21,204","1,186","","1,856,209","1,237,830","87,504","19,269","237,299","6,498","338,694","","1,856,209","789,516","530,265","8,708","9,087","241,456","1,066,693","744,879","66,258","3,010","202,282","1,818","6,004","42,442","2,290","40,152","651,982","","1,162,820","562,135","600,685"
"    Percent","","1,856,209","49.2%","50.8%","(X)","5.9%","5.8%","5.8%","6.0%","7.0%","15.8%","14.1%","14.0%","6.6%","5.7%","7.3%","4.0%","1.9%","(X)","21.2%","81.4%","78.8%","75.1%","16.4%","13.2%","1,463,155","48.8%","51.2%","(X)","244,200","42.7%","57.3%","(X)","","1,856,209","96.5%","3.5%","96.5%","63.8%","3.8%","0.4%","0.0%","0.0%","0.0%","0.0%","11.1%","1.3%","1.2%","4.4%","0.5%","1.7%","0.7%","1.3%","0.1%","0.0%","0.0%","0.0%","0.0%","17.3%","3.5%","0.6%","0.4%","1.1%","0.1%","","1,856,209","66.7%","4.7%","1.0%","12.8%","0.4%","18.2%","","1,856,209","42.5%","28.6%","0.5%","0.5%","13.0%","57.5%","40.1%","3.6%","0.2%","10.9%","0.1%","0.3%","2.3%","0.1%","2.2%","(X)","","1,162,820","48.3%","51.7%"
"Santa Monica CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","92,495","45,390","47,105","96.4","4,344","3,522","3,261","3,450","5,010","18,889","14,384","12,683","5,917","5,204","8,576","4,693","2,562","40.5","13,551","80,308","78,944","77,108","18,656","15,831","78,944","38,744","40,200","96.4","15,831","6,709","9,122","73.5","","92,495","87,649","4,846","87,649","70,820","3,948","351","0","14","0","52","9,289","1,090","3,252","1,341","1,413","1,234","444","515","93","57","0","0","36","3,148","4,846","607","1,001","2,106","11","","92,495","75,478","4,992","1,753","11,658","366","3,610","","92,495","14,828","9,852","320","616","4,040","77,667","60,076","3,837","85","9,142","72","303","4,152","121","4,031","51,426","","70,388","34,331","36,057"
"    Percent","","92,495","49.1%","50.9%","(X)","4.7%","3.8%","3.5%","3.7%","5.4%","20.4%","15.6%","13.7%","6.4%","5.6%","9.3%","5.1%","2.8%","(X)","14.7%","86.8%","85.3%","83.4%","20.2%","17.1%","78,944","49.1%","50.9%","(X)","15,831","42.4%","57.6%","(X)","","92,495","94.8%","5.2%","94.8%","76.6%","4.3%","0.4%","0.0%","0.0%","0.0%","0.1%","10.0%","1.2%","3.5%","1.4%","1.5%","1.3%","0.5%","0.6%","0.1%","0.1%","0.0%","0.0%","0.0%","3.4%","5.2%","0.7%","1.1%","2.3%","0.0%","","92,495","81.6%","5.4%","1.9%","12.6%","0.4%","3.9%","","92,495","16.0%","10.7%","0.3%","0.7%","4.4%","84.0%","65.0%","4.1%","0.1%","9.9%","0.1%","0.3%","4.5%","0.1%","4.4%","(X)","","70,388","48.8%","51.2%"
"South Antelope Valley CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","215,973","107,904","108,069","99.8","17,218","17,216","17,298","17,504","15,401","27,823","25,491","31,192","15,237","10,617","12,725","6,214","2,037","33.2","62,905","160,769","153,068","143,381","26,943","20,976","153,068","75,169","77,899","96.5","20,976","9,466","11,510","82.2","","215,973","204,113","11,860","204,113","105,985","22,463","1,763","127","0","48","0","9,151","671","794","4,579","363","876","667","1,201","536","45","213","251","27","64,215","11,860","1,228","1,635","1,742","562","","215,973","114,990","26,702","4,508","12,177","928","69,747","","215,973","114,805","85,653","1,401","842","26,909","101,168","63,432","21,986","977","9,021","253","504","4,995","326","4,669","67,380","","132,007","64,817","67,190"
"    Percent","","215,973","50.0%","50.0%","(X)","8.0%","8.0%","8.0%","8.1%","7.1%","12.9%","11.8%","14.4%","7.1%","4.9%","5.9%","2.9%","0.9%","(X)","29.1%","74.4%","70.9%","66.4%","12.5%","9.7%","153,068","49.1%","50.9%","(X)","20,976","45.1%","54.9%","(X)","","215,973","94.5%","5.5%","94.5%","49.1%","10.4%","0.8%","0.1%","0.0%","0.0%","0.0%","4.2%","0.3%","0.4%","2.1%","0.2%","0.4%","0.3%","0.6%","0.2%","0.0%","0.1%","0.1%","0.0%","29.7%","5.5%","0.6%","0.8%","0.8%","0.3%","","215,973","53.2%","12.4%","2.1%","5.6%","0.4%","32.3%","","215,973","53.2%","39.7%","0.6%","0.4%","12.5%","46.8%","29.4%","10.2%","0.5%","4.2%","0.1%","0.2%","2.3%","0.2%","2.2%","(X)","","132,007","49.1%","50.9%"
"South Bay Cities CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","140,327","70,338","69,989","100.5","8,791","8,805","8,357","7,016","4,966","19,791","22,827","23,572","9,924","8,166","10,980","4,871","2,261","40.7","31,130","112,490","109,197","106,338","22,542","18,112","109,197","53,975","55,222","97.7","18,112","8,582","9,530","90.1","","140,327","131,405","8,922","131,405","107,660","2,743","586","14","0","49","0","14,964","1,699","3,834","2,029","2,833","2,176","894","1,499","116","10","65","0","41","5,336","8,922","714","788","4,711","0","","140,327","115,665","4,179","1,889","20,814","863","6,750","","140,327","19,465","11,451","536","629","6,849","120,862","95,268","2,563","445","14,773","63","815","6,935","221","6,714","62,415","","101,686","50,665","51,021"
"    Percent","","140,327","50.1%","49.9%","(X)","6.3%","6.3%","6.0%","5.0%","3.5%","14.1%","16.3%","16.8%","7.1%","5.8%","7.8%","3.5%","1.6%","(X)","22.2%","80.2%","77.8%","75.8%","16.1%","12.9%","109,197","49.4%","50.6%","(X)","18,112","47.4%","52.6%","(X)","","140,327","93.6%","6.4%","93.6%","76.7%","2.0%","0.4%","0.0%","0.0%","0.0%","0.0%","10.7%","1.2%","2.7%","1.4%","2.0%","1.6%","0.6%","1.1%","0.1%","0.0%","0.0%","0.0%","0.0%","3.8%","6.4%","0.5%","0.6%","3.4%","0.0%","","140,327","82.4%","3.0%","1.3%","14.8%","0.6%","4.8%","","140,327","13.9%","8.2%","0.4%","0.4%","4.9%","86.1%","67.9%","1.8%","0.3%","10.5%","0.0%","0.6%","4.9%","0.2%","4.8%","(X)","","101,686","49.8%","50.2%"
"South Gate-East Los Angeles CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","502,562","250,597","251,965","99.5","38,688","41,969","39,459","40,319","43,747","79,375","69,501","61,099","24,220","20,576","25,857","12,645","5,107","30.5","144,540","374,919","358,022","333,352","54,781","43,609","358,022","177,252","180,770","98.1","43,609","18,848","24,761","76.1","","502,562","495,463","7,099","495,463","299,799","8,166","2,863","57","26","168","4","4,425","152","1,276","1,045","524","300","647","481","473","164","85","25","199","179,737","7,099","785","1,073","625","31","","502,562","305,425","9,801","4,565","5,672","867","183,828","","502,562","477,875","411,502","1,639","2,099","62,635","24,687","11,065","7,108","528","4,194","405","521","866","43","823","127,524","","223,171","108,983","114,188"
"    Percent","","502,562","49.9%","50.1%","(X)","7.7%","8.4%","7.9%","8.0%","8.7%","15.8%","13.8%","12.2%","4.8%","4.1%","5.1%","2.5%","1.0%","(X)","28.8%","74.6%","71.2%","66.3%","10.9%","8.7%","358,022","49.5%","50.5%","(X)","43,609","43.2%","56.8%","(X)","","502,562","98.6%","1.4%","98.6%","59.7%","1.6%","0.6%","0.0%","0.0%","0.0%","0.0%","0.9%","0.0%","0.3%","0.2%","0.1%","0.1%","0.1%","0.1%","0.1%","0.0%","0.0%","0.0%","0.0%","35.8%","1.4%","0.2%","0.2%","0.1%","0.0%","","502,562","60.8%","2.0%","0.9%","1.1%","0.2%","36.6%","","502,562","95.1%","81.9%","0.3%","0.4%","12.5%","4.9%","2.2%","1.4%","0.1%","0.8%","0.1%","0.1%","0.2%","0.0%","0.2%","(X)","","223,171","48.8%","51.2%"
"Southwest San Gabriel Valley CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","325,262","157,542","167,720","93.9","17,274","14,981","17,119","18,325","22,053","46,994","43,604","45,900","22,945","20,700","28,214","17,671","9,482","41.1","60,754","272,267","264,508","253,751","67,859","55,367","264,508","126,087","138,421","91.1","55,367","23,924","31,443","76.1","","325,262","317,729","7,533","317,729","86,862","3,347","1,661","20","0","159","0","161,957","1,758","106,357","6,622","7,977","4,047","19,384","15,812","881","59","134","204","484","63,021","7,533","486","904","2,119","16","","325,262","92,441","4,450","3,097","166,098","1,541","65,823","","325,262","132,338","113,978","906","1,118","16,336","192,924","23,561","2,806","811","161,143","827","184","3,592","327","3,265","108,736","","207,807","99,254","108,553"
"    Percent","","325,262","48.4%","51.6%","(X)","5.3%","4.6%","5.3%","5.6%","6.8%","14.4%","13.4%","14.1%","7.1%","6.4%","8.7%","5.4%","2.9%","(X)","18.7%","83.7%","81.3%","78.0%","20.9%","17.0%","264,508","47.7%","52.3%","(X)","55,367","43.2%","56.8%","(X)","","325,262","97.7%","2.3%","97.7%","26.7%","1.0%","0.5%","0.0%","0.0%","0.0%","0.0%","49.8%","0.5%","32.7%","2.0%","2.5%","1.2%","6.0%","4.9%","0.3%","0.0%","0.0%","0.1%","0.1%","19.4%","2.3%","0.1%","0.3%","0.7%","0.0%","","325,262","28.4%","1.4%","1.0%","51.1%","0.5%","20.2%","","325,262","40.7%","35.0%","0.3%","0.3%","5.0%","59.3%","7.2%","0.9%","0.2%","49.5%","0.3%","0.1%","1.1%","0.1%","1.0%","(X)","","207,807","47.8%","52.2%"
"Torrance CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","147,190","72,110","75,080","96.0","8,372","8,522","8,035","8,302","8,885","18,055","19,619","23,404","11,442","8,306","12,252","7,466","4,530","41.7","30,379","120,679","116,811","111,897","28,871","24,248","116,811","56,605","60,206","94.0","24,248","10,771","13,477","79.9","","147,190","137,331","9,859","137,331","72,678","3,729","736","86","0","0","9","52,085","6,220","8,053","4,722","14,469","10,379","2,939","5,303","749","53","70","402","224","7,354","9,859","770","723","3,973","173","","147,190","80,720","5,773","2,530","57,911","1,511","9,920","","147,190","25,657","16,378","620","799","7,860","121,533","57,829","3,511","437","51,474","740","494","7,048","576","6,472","58,335","","100,706","49,503","51,203"
"    Percent","","147,190","49.0%","51.0%","(X)","5.7%","5.8%","5.5%","5.6%","6.0%","12.3%","13.3%","15.9%","7.8%","5.6%","8.3%","5.1%","3.1%","(X)","20.6%","82.0%","79.4%","76.0%","19.6%","16.5%","116,811","48.5%","51.5%","(X)","24,248","44.4%","55.6%","(X)","","147,190","93.3%","6.7%","93.3%","49.4%","2.5%","0.5%","0.1%","0.0%","0.0%","0.0%","35.4%","4.2%","5.5%","3.2%","9.8%","7.1%","2.0%","3.6%","0.5%","0.0%","0.0%","0.3%","0.2%","5.0%","6.7%","0.5%","0.5%","2.7%","0.1%","","147,190","54.8%","3.9%","1.7%","39.3%","1.0%","6.7%","","147,190","17.4%","11.1%","0.4%","0.5%","5.3%","82.6%","39.3%","2.4%","0.3%","35.0%","0.5%","0.3%","4.8%","0.4%","4.4%","(X)","","100,706","49.2%","50.8%"
"Upper San Gabriel Valley CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","332,546","162,768","169,778","95.9","18,295","20,468","22,319","21,364","21,695","44,017","44,910","47,699","22,831","19,719","26,447","15,660","7,122","39.4","74,762","267,345","257,784","245,775","60,734","49,229","257,784","124,283","133,501","93.1","49,229","21,478","27,751","77.4","","332,546","323,458","9,088","323,458","148,574","6,152","1,591","83","0","37","9","116,333","2,695","77,136","7,829","2,675","3,433","13,565","9,000","1,005","309","217","88","391","49,803","9,088","634","1,002","2,548","118","","332,546","155,306","7,669","3,665","120,971","1,921","53,031","","332,546","147,096","130,745","923","693","14,735","185,450","56,327","5,789","500","115,861","943","657","5,373","679","4,694","105,913","","198,831","96,215","102,616"
"    Percent","","332,546","48.9%","51.1%","(X)","5.5%","6.2%","6.7%","6.4%","6.5%","13.2%","13.5%","14.3%","6.9%","5.9%","8.0%","4.7%","2.1%","(X)","22.5%","80.4%","77.5%","73.9%","18.3%","14.8%","257,784","48.2%","51.8%","(X)","49,229","43.6%","56.4%","(X)","","332,546","97.3%","2.7%","97.3%","44.7%","1.8%","0.5%","0.0%","0.0%","0.0%","0.0%","35.0%","0.8%","23.2%","2.4%","0.8%","1.0%","4.1%","2.7%","0.3%","0.1%","0.1%","0.0%","0.1%","15.0%","2.7%","0.2%","0.3%","0.8%","0.0%","","332,546","46.7%","2.3%","1.1%","36.4%","0.6%","15.9%","","332,546","44.2%","39.3%","0.3%","0.2%","4.4%","55.8%","16.9%","1.7%","0.2%","34.8%","0.3%","0.2%","1.6%","0.2%","1.4%","(X)","","198,831","48.4%","51.6%"
"Whittier CCD, Los Angeles County, California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","326,356","159,761","166,595","95.9","19,704","20,136","21,214","23,714","25,890","45,010","43,093","43,511","20,705","18,174","23,686","14,575","6,944","36.8","75,088","260,616","251,268","236,210","55,901","45,205","251,268","121,505","129,763","93.6","45,205","19,538","25,667","76.1","","326,356","314,730","11,626","314,730","175,178","4,796","2,767","243","0","101","20","22,197","1,427","3,842","5,627","1,616","6,211","1,507","1,967","289","94","85","45","65","109,503","11,626","805","1,387","1,917","70","","326,356","184,986","6,369","4,811","25,846","1,218","115,798","","326,356","232,116","203,283","1,569","1,594","25,670","94,240","61,825","4,023","1,187","21,664","212","1,528","3,801","434","3,367","97,250","","221,879","106,581","115,298"
"    Percent","","326,356","49.0%","51.0%","(X)","6.0%","6.2%","6.5%","7.3%","7.9%","13.8%","13.2%","13.3%","6.3%","5.6%","7.3%","4.5%","2.1%","(X)","23.0%","79.9%","77.0%","72.4%","17.1%","13.9%","251,268","48.4%","51.6%","(X)","45,205","43.2%","56.8%","(X)","","326,356","96.4%","3.6%","96.4%","53.7%","1.5%","0.8%","0.1%","0.0%","0.0%","0.0%","6.8%","0.4%","1.2%","1.7%","0.5%","1.9%","0.5%","0.6%","0.1%","0.0%","0.0%","0.0%","0.0%","33.6%","3.6%","0.2%","0.4%","0.6%","0.0%","","326,356","56.7%","2.0%","1.5%","7.9%","0.4%","35.5%","","326,356","71.1%","62.3%","0.5%","0.5%","7.9%","28.9%","18.9%","1.2%","0.4%","6.6%","0.1%","0.5%","1.2%","0.1%","1.0%","(X)","","221,879","48.0%","52.0%"
